DFT,VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7
1,0.31,-0.21,-0.5,-0.03,-0.29,-0.08,-0.05
0,-0.27,-0.21,0.1,-0.18,-0.47,0.14,0
0,0,-0.27,0.17,0.16,0.62,-0.08,-0.05
1,0.62,-0.27,2.74,-0.02,0.8,-0.08,-0.05
1,-0.34,-0.21,-0.43,-0.2,-0.29,0.58,0.13
0,0.51,-0.27,1.94,0.29,2.79,-0.08,-0.05
1,0.77,-0.21,-0.36,-0.09,-0.29,-0.08,-0.05
0,0.88,-0.27,0.04,0.42,2.61,-0.08,-0.05
1,1.26,-0.27,3,-0.1,0.44,-0.08,-0.05
1,-0.08,-0.21,-0.15,-0.18,-0.47,-0.08,-0.05
0,2.08,-0.27,0.28,1.25,3,-0.08,-0.05
0,2.85,-0.21,3,-0.09,-0.47,2.35,0.16
0,2.22,-0.27,3,0.74,2.97,3,3
1,0.99,-0.21,2.61,-0.11,0.26,-0.08,-0.05
1,1.33,-0.21,0.66,-0.18,-0.29,-0.08,-0.05
0,2.69,-0.27,3,0.4,2.61,-0.08,-0.05
0,0.79,-0.27,0.52,0.13,0.62,-0.08,-0.05
0,0.25,-0.27,1.57,0.54,0.08,-0.08,-0.05
0,1.41,-0.21,-0.43,-0.2,-0.47,2.57,0.35
0,2.74,-0.27,-0.05,1.02,2.25,-0.08,-0.05
0,0.29,-0.27,-0.25,0.45,1.7,-0.08,-0.05
0,1.25,-0.27,0.13,2.32,1.52,-0.08,-0.05
1,0.6,-0.21,-0.16,-0.2,-0.65,0.14,0.08
1,-0.43,0.18,-0.03,-0.2,-0.47,0.14,-0.03
0,0.23,-0.27,0.33,0.04,0.26,-0.08,-0.05
0,-0.14,-0.27,0.45,-0.18,-0.29,-0.08,-0.05
0,0.54,-0.27,-0.32,0.1,0.08,-0.08,-0.05
0,0.58,-0.27,0.97,0.1,0.98,-0.08,-0.05
1,-0.49,-0.21,-0.33,-0.2,-0.65,-0.08,-0.05
1,2.65,-0.27,3,0.11,0.8,-0.08,-0.05
0,1.49,-0.21,2.8,-0.2,-0.47,0.58,0.42
0,0.12,-0.27,0.98,0.03,0.26,-0.08,-0.05
1,-0.04,-0.21,0.18,-0.14,0.08,0.14,-0.02
1,1.12,-0.27,0.89,0.77,2.25,-0.08,-0.05
0,-0.1,-0.27,0.1,-0.06,-0.1,-0.08,-0.05
1,0.71,-0.27,1.74,0.3,-0.1,-0.08,-0.05
0,0.37,-0.27,-0.34,0.26,3,-0.08,-0.05
1,3,-0.21,3,-0.04,-0.29,3,3
0,3,-0.27,-0.53,0.4,1.16,-0.08,-0.05
0,-0.11,-0.27,0.22,-0.2,-0.47,-0.08,-0.05
0,2.79,-0.27,3,0.09,0.44,-0.08,-0.05
0,0.95,-0.27,1.6,0.9,0.44,-0.08,-0.05
0,0.56,-0.21,-0.4,-0.2,-0.65,0.58,0.25
0,0.44,-0.27,1.02,0.32,2.07,-0.08,-0.05
0,0.82,-0.27,0.55,-0.04,0.44,-0.08,-0.05
1,1.88,-0.21,3,0.03,-0.29,-0.08,-0.05
0,0.6,-0.27,0.58,0.46,2.25,0.36,0.05
0,0.86,-0.27,2.37,0.53,0.44,-0.08,-0.05
1,-0.05,-0.21,-0.42,-0.12,-0.1,-0.08,-0.05
0,2.35,-0.21,3,-0.2,-0.65,-0.08,-0.05
1,1.99,-0.27,0.01,2.17,3,-0.08,-0.05
0,1.79,-0.27,-0.53,1.74,1.52,3,3
0,3,-0.27,-0.01,2.34,0.8,-0.08,-0.05
0,1.34,0.23,3,0.05,2.07,-0.08,-0.05
0,3,-0.27,-0.53,0.25,-0.29,-0.08,-0.05
0,0.18,-0.27,-0.53,-0.15,0.26,-0.08,-0.05
0,0.69,-0.27,2.1,0.18,1.52,-0.08,-0.05
0,0.31,-0.21,0.99,-0.05,1.34,-0.08,-0.05
0,1.61,-0.27,3,0.93,1.7,-0.08,-0.05
0,0.32,-0.27,-0.43,0.08,1.52,-0.08,-0.05
0,0.18,-0.27,0.17,0.06,-0.1,-0.08,-0.05
1,0.89,-0.21,1.42,-0.2,-0.47,0.14,0.04
1,0.04,-0.21,0.74,-0.2,-0.65,1.69,0.1
0,-0.41,-0.21,-0.13,-0.2,-0.65,0.36,0.04
0,0.74,-0.27,0.87,0.03,1.34,-0.08,-0.05
1,1.33,-0.21,2.1,-0.16,-0.29,-0.08,-0.05
1,0.01,-0.21,0.22,-0.2,-0.29,-0.08,-0.05
0,-0.12,-0.27,-0.53,0.08,-0.47,-0.08,-0.05
0,-0.2,-0.27,0.48,-0.18,-0.29,-0.08,-0.05
0,-0.19,-0.27,-0.31,-0.08,-0.1,-0.08,-0.05
0,-0.02,-0.27,-0.49,0.27,1.88,-0.08,-0.05
0,1.13,-0.27,0.91,-0.03,0.26,-0.08,-0.05
0,0.11,-0.27,1.36,-0.17,-0.1,-0.08,-0.05
0,3,-0.27,3,0.35,1.88,-0.08,-0.05
0,0.91,-0.27,1.42,-0.11,0.26,-0.08,-0.05
1,1.05,-0.1,1.98,-0.19,-0.29,-0.08,-0.05
0,1.13,-0.27,-0.42,0.38,-0.1,-0.08,-0.05
0,0.73,-0.27,2.81,0.04,0.98,-0.08,-0.05
1,0.09,-0.21,0.08,-0.19,-0.1,0.8,-0.04
0,3,-0.27,3,-0.14,0.08,-0.08,-0.05
0,0.84,-0.27,1.46,-0.14,-0.29,-0.08,-0.05
1,0.61,-0.27,-0.31,1.17,1.34,-0.08,-0.05
1,0.51,-0.27,1.48,0.66,0.8,-0.08,-0.05
1,0.61,-0.27,0.51,0.53,3,-0.08,-0.05
1,1.32,-0.21,1.91,-0.19,-0.47,-0.08,-0.05
0,0.82,-0.27,-0.49,0.98,1.34,-0.08,-0.05
0,0.1,-0.27,0.3,0.33,1.16,-0.08,-0.05
1,1.74,-0.21,1.23,-0.18,-0.29,-0.08,-0.05
0,3,-0.27,1.7,1.56,2.25,-0.08,-0.05
1,0.41,-0.21,1.21,-0.2,-0.47,-0.08,-0.05
0,1.61,-0.27,1.9,0.94,2.43,-0.08,-0.05
1,0.05,3,0,-0.19,-0.29,-0.08,-0.05
0,1.61,-0.27,3,0.03,0.98,-0.08,-0.05
1,0.26,-0.21,0.52,-0.2,-0.65,0.14,0.01
1,-0.6,1.68,-0.46,-0.2,-0.65,0.36,0.13
0,3,-0.27,0.98,0.72,2.61,-0.08,-0.05
1,1.64,-0.21,-0.14,-0.02,0.62,-0.08,-0.05
0,1.53,-0.27,2.16,2.29,1.88,-0.08,-0.05
0,-0.17,-0.27,-0.49,-0.19,-0.29,-0.08,-0.05
0,0.39,-0.27,-0.29,-0.08,0.62,-0.08,-0.05
0,0.91,-0.27,1.17,0.06,1.52,3,1.73
0,0.03,-0.21,-0.27,0.73,2.61,-0.08,-0.05
1,-0.06,-0.21,0.67,-0.2,-0.65,-0.08,-0.05
1,-0.65,-0.21,-0.4,-0.19,-0.47,-0.08,-0.05
1,1.05,-0.21,0.29,-0.2,-0.47,0.14,0.02
1,1.29,-0.21,2.75,-0.19,-0.29,-0.08,-0.05
0,2.05,-0.21,1.07,0.96,0.44,-0.08,-0.05
1,-0.3,-0.27,-0.47,-0.13,0.26,-0.08,-0.05
0,3,-0.27,0.33,1.96,3,-0.08,-0.05
0,1.78,-0.27,-0.25,-0.03,0.62,-0.08,-0.05
0,0.74,-0.27,0.28,-0.13,0.8,-0.08,-0.05
1,1.3,-0.27,1.04,0.31,1.7,-0.08,-0.05
0,1.9,-0.27,-0.53,-0.04,0.26,-0.08,-0.05
1,0.3,-0.27,0.98,0.13,1.7,-0.08,-0.05
1,1.85,-0.27,3,0.06,0.08,-0.08,-0.05
0,0.03,-0.21,0.75,-0.2,-0.29,3,0.2
0,1.13,-0.27,3,-0.16,0.44,-0.08,-0.05
0,-0.14,-0.27,0.72,-0.06,0.44,-0.08,-0.05
0,-0.03,-0.27,-0.5,0,0.26,-0.08,-0.05
0,0.43,-0.27,-0.53,1.74,0.98,-0.08,-0.05
1,1,-0.21,3,-0.17,-0.47,-0.08,-0.05
1,0.31,-0.27,1.37,0.01,1.88,-0.08,-0.05
1,0.21,1.12,0.59,-0.2,-0.47,-0.08,-0.05
1,0.61,-0.21,0.56,-0.04,-0.1,-0.08,-0.05
0,-0.08,-0.27,0.18,0.07,0.62,-0.08,-0.05
1,-0.4,-0.1,-0.4,-0.14,-0.29,0.36,0.1
0,1.19,-0.27,2.19,0.93,3,-0.08,-0.05
1,0.66,-0.05,-0.18,-0.04,-0.29,-0.08,-0.05
1,0,-0.27,0.2,-0.03,0.44,-0.08,-0.05
0,0.15,-0.27,1.67,0.05,0.26,-0.08,-0.05
0,-0.27,-0.27,-0.48,-0.04,0.44,-0.08,-0.05
0,1.55,-0.27,-0.53,0.69,0.44,-0.08,-0.05
0,2.46,-0.27,3,-0.04,0.62,-0.08,-0.05
0,0.72,-0.27,-0.17,0.16,-0.1,-0.08,-0.05
0,1.42,-0.27,3,-0.04,-0.1,-0.08,-0.05
0,-0.54,1.57,-0.33,-0.2,-0.65,0.36,0
1,2.89,-0.27,3,-0.04,1.34,-0.08,-0.05
0,0.01,-0.27,0.31,0.18,1.16,-0.08,-0.05
1,0.49,-0.27,0.59,0.53,2.61,-0.08,-0.05
1,-0.24,-0.16,-0.25,0.05,-0.47,-0.08,-0.05
0,1.18,-0.27,3,-0.11,0.26,-0.08,-0.05
1,1.78,-0.27,-0.43,0.1,0.8,3,2.91
1,2.81,-0.21,1.16,-0.18,-0.29,-0.08,-0.05
0,3,-0.27,-0.2,1.1,2.07,-0.08,-0.05
1,0.43,-0.27,0.41,0.13,0.26,-0.08,-0.05
1,-0.03,-0.27,0.4,-0.04,0.98,-0.08,-0.05
1,-0.05,-0.27,-0.26,-0.15,0.08,-0.08,-0.05
0,0.35,-0.27,0.16,-0.12,0.26,-0.08,-0.05
1,0.89,-0.21,2.13,-0.2,-0.65,0.58,-0.02
0,-0.08,-0.27,0.84,-0.08,-0.1,-0.08,-0.05
1,0.96,-0.21,2.32,-0.2,-0.65,-0.08,-0.05
1,0.41,-0.16,-0.4,-0.2,-0.47,-0.08,-0.05
1,0.24,-0.21,0.43,-0.2,-0.47,-0.08,-0.05
0,-0.08,-0.27,0.12,-0.2,-0.47,-0.08,-0.05
1,0.37,-0.27,1.8,-0.16,0.44,-0.08,-0.05
1,0.39,-0.21,0.05,-0.2,-0.47,-0.08,-0.05
0,-0.27,-0.27,-0.23,0.01,0.62,-0.08,-0.05
1,3,-0.21,1.18,-0.17,-0.47,0.8,0.14
0,0.28,-0.27,0.72,0.22,3,3,0.23
1,-0.22,-0.27,-0.01,-0.04,0.98,-0.08,-0.05
0,0.23,-0.27,0.04,0.03,0.08,-0.08,-0.05
1,3,-0.21,1.83,-0.08,0.26,-0.08,-0.05
0,-0.02,-0.27,0.36,-0.03,0.62,0.14,0.03
0,0.12,-0.27,-0.09,-0.18,0.26,-0.08,-0.05
1,0.1,-0.21,-0.44,-0.2,-0.65,-0.08,-0.05
1,0.17,-0.27,0.25,0.02,1.16,-0.08,-0.05
1,0.05,-0.27,0.81,-0.14,0.08,-0.08,-0.05
1,2.24,-0.21,0.21,-0.19,-0.47,-0.08,-0.05
0,-0.07,-0.27,-0.5,0.15,2.43,-0.08,-0.05
1,0.93,-0.27,3,0.38,1.7,-0.08,-0.05
0,1.75,-0.27,2.66,0.45,1.16,-0.08,-0.05
1,3,-0.27,3,1.58,2.79,-0.08,-0.05
1,-0.02,0.01,0.11,-0.2,-0.65,0.36,0.29
0,0.96,-0.27,-0.15,-0.11,0.44,-0.08,-0.05
1,0.09,-0.21,-0.07,-0.2,-0.65,-0.08,-0.05
1,0.87,-0.21,-0.47,-0.2,-0.65,-0.08,-0.05
0,0.03,-0.27,0.43,-0.05,0.26,-0.08,-0.05
0,1.83,-0.27,0.28,-0.11,0.26,-0.08,-0.05
1,-0.19,-0.21,0.66,-0.2,-0.65,0.14,0
0,1.57,-0.27,1.2,1.58,3,-0.08,-0.05
0,0.15,-0.27,-0.45,0.17,-0.1,-0.08,-0.05
0,3,-0.27,3,0.1,1.34,-0.08,-0.05
0,0.14,-0.27,0.72,-0.12,0.08,-0.08,-0.05
0,0.28,-0.1,1.62,-0.1,-0.29,-0.08,-0.05
0,0.74,-0.27,-0.19,0.13,-0.1,-0.08,-0.05
1,-0.26,-0.27,-0.29,-0.19,-0.29,-0.08,-0.05
0,0.19,-0.27,-0.53,2.18,-0.1,-0.08,-0.05
0,1.79,-0.27,0.2,0.18,0.8,-0.08,-0.05
1,1.01,-0.27,1.65,-0.02,0.44,-0.08,-0.05
1,2.76,0.73,3,-0.16,0.26,-0.08,-0.05
1,-0.33,-0.21,-0.19,-0.2,-0.65,-0.08,-0.05
1,2.9,-0.21,-0.1,-0.12,-0.1,0.14,0.36
0,0.72,-0.27,1.04,0.09,0.62,-0.08,-0.05
1,-0.58,3,-0.14,-0.2,-0.47,-0.08,-0.05
1,0.61,-0.05,2.15,-0.2,-0.65,0.14,0.04
1,-0.21,-0.16,0.12,-0.2,-0.47,-0.08,-0.05
0,1.08,-0.27,-0.43,-0.18,-0.47,-0.08,-0.05
1,2.16,-0.27,3,2.66,1.88,-0.08,-0.05
0,-0.07,-0.27,0.13,0.06,1.34,-0.08,-0.05
0,3,-0.27,0.24,3,1.52,-0.08,-0.05
1,-0.78,3,-0.53,-0.2,-0.65,-0.08,-0.05
1,-0.28,0.68,0.57,-0.2,-0.65,-0.08,-0.05
1,0.6,-0.21,3,-0.18,-0.29,1.02,0.08
1,-0.51,3,-0.27,-0.18,-0.47,-0.08,-0.05
0,1.45,-0.27,0.15,3,1.34,-0.08,-0.05
0,-0.17,-0.27,-0.13,0.01,-0.1,-0.08,-0.05
0,-0.04,-0.27,-0.53,0.1,2.43,-0.08,-0.05
0,1.21,-0.27,-0.53,-0.16,-0.47,-0.08,-0.05
0,3,-0.27,-0.53,3,0.26,-0.08,-0.05
0,0.47,-0.27,0.01,-0.18,-0.29,-0.08,-0.05
0,0.01,-0.27,-0.27,0.11,0.44,-0.08,-0.05
0,2.66,-0.27,-0.34,3,0.08,-0.08,-0.05
0,0.16,-0.27,-0.44,0.05,0.44,-0.08,-0.05
1,-0.19,-0.27,-0.14,0.3,0.8,-0.08,-0.05
0,0.32,-0.27,1.14,0.03,0.26,-0.08,-0.05
0,0.49,-0.27,1.11,-0.04,-0.29,-0.08,-0.05
0,0.5,-0.27,1.97,0.21,-0.1,-0.08,-0.05
1,1.67,-0.27,-0.2,1.41,2.25,-0.08,-0.05
0,0.24,-0.27,0.74,-0.18,-0.1,-0.08,-0.05
0,2.77,-0.27,3,0.94,0.08,-0.08,-0.05
0,-0.19,-0.21,-0.32,-0.2,-0.47,3,0.35
0,-0.1,-0.27,0.61,-0.08,0.08,-0.08,-0.05
0,1.26,-0.27,3,0.06,2.61,-0.08,-0.05
1,0.14,0.51,0.54,-0.2,-0.65,0.14,-0.02
1,3,-0.21,1.71,-0.15,0.08,0.14,0.12
0,3,-0.27,0.85,3,3,3,3
0,1.06,-0.27,1.74,-0.08,-0.1,-0.08,-0.05
0,-0.04,-0.27,0.13,-0.18,-0.47,-0.08,-0.05
1,0.44,-0.21,-0.08,-0.16,0.26,-0.08,-0.05
0,0.02,-0.27,1.18,-0.19,-0.47,-0.08,-0.05
0,0.35,-0.27,-0.08,0.1,0.62,-0.08,-0.05
0,-0.29,-0.27,0.26,-0.17,0.44,-0.08,-0.05
0,0.96,-0.21,0.17,-0.2,-0.65,1.69,0.21
1,1.96,-0.21,0.13,-0.18,-0.47,-0.08,-0.05
0,3,-0.27,2.42,0.44,0.8,-0.08,-0.05
1,-0.56,-0.21,-0.3,-0.2,-0.65,0.58,-0.03
1,3,-0.27,-0.53,2.38,3,-0.08,-0.05
0,-0.27,-0.27,0.78,-0.2,-0.65,-0.08,-0.05
0,0.84,-0.27,0.56,-0.14,0.08,-0.08,-0.05
0,0.37,-0.27,1.13,0.12,0.98,-0.08,-0.05
0,0,-0.27,-0.49,0.09,1.88,-0.08,-0.05
0,0.78,-0.21,1.25,-0.2,-0.65,0.14,0
0,-0.19,-0.27,0.3,0.23,-0.1,-0.08,-0.05
0,-0.1,-0.27,-0.24,-0.01,-0.1,-0.08,-0.05
1,0.17,-0.21,0.89,-0.2,-0.65,0.58,0.01
1,0.19,-0.27,0.78,0.17,1.16,-0.08,-0.05
1,1.41,-0.27,-0.53,0.89,2.61,-0.08,-0.05
0,2.73,-0.27,1.84,0.59,1.52,-0.08,-0.05
0,-0.5,0.84,-0.53,-0.2,-0.65,0.14,-0.01
0,-0.06,-0.27,-0.53,-0.13,0.08,0.36,0.08
1,0.55,-0.27,2.19,-0.18,-0.47,-0.08,-0.05
1,1.88,0.18,2.84,-0.2,-0.65,-0.08,-0.05
0,2.9,-0.27,0.65,0.9,3,-0.08,-0.05
0,3,-0.27,-0.19,1.28,2.25,3,3
0,1.08,-0.27,3,1.14,1.16,-0.08,-0.05
1,1.25,-0.27,0.32,1.35,1.34,-0.08,-0.05
1,0.44,-0.21,1.3,-0.2,-0.65,0.14,0
1,0.65,-0.27,1.35,0.63,2.07,3,3
0,1.47,-0.27,2.88,0.23,1.52,-0.08,-0.05
1,0.63,-0.27,2.13,-0.2,-0.65,-0.08,-0.05
1,-0.19,-0.21,0.23,-0.2,-0.65,0.14,0.04
0,3,-0.27,0.57,1.08,3,-0.08,-0.05
1,0.29,-0.27,1.69,-0.01,0.98,-0.08,-0.05
0,0.32,-0.27,-0.14,0.63,1.16,-0.08,-0.05
1,2.13,-0.21,3,-0.2,-0.47,-0.08,-0.05
0,1.37,-0.27,3,-0.11,0.08,-0.08,-0.05
0,0.27,-0.27,0.37,0.41,0.98,-0.08,-0.05
0,0.81,-0.27,1.18,0.65,0.8,-0.08,-0.05
0,2.22,-0.21,3,-0.2,-0.65,0.8,0.07
0,2.9,-0.27,3,-0.02,0.44,-0.08,-0.05
0,3,-0.27,2.96,3,3,-0.08,-0.05
0,-0.02,-0.27,0.66,-0.18,-0.1,-0.08,-0.05
0,0.39,-0.27,0.06,0.13,0.26,-0.08,-0.05
0,0.32,-0.21,0.51,0.2,2.79,-0.08,-0.05
1,-0.19,-0.21,-0.49,-0.2,-0.65,-0.08,-0.05
1,1.61,-0.21,1.04,0.51,2.25,-0.08,-0.05
0,0.01,-0.27,0.3,0.08,0.98,-0.08,-0.05
1,2.07,-0.21,0.75,-0.18,-0.47,0.14,0
0,-0.07,-0.27,-0.53,0.4,1.52,-0.08,-0.05
1,-0.02,3,0.68,-0.2,-0.65,-0.08,-0.05
1,0.84,-0.27,2.35,-0.12,0.98,-0.08,-0.05
0,0.72,-0.27,0.92,-0.15,0.26,-0.08,-0.05
0,-0.22,-0.27,0.05,-0.15,-0.47,-0.08,-0.05
1,2.29,-0.27,3,1.01,1.16,-0.08,-0.05
1,0.16,3,1.89,-0.2,-0.65,-0.08,-0.05
1,-0.15,-0.27,-0.07,0.09,1.52,-0.08,-0.05
1,-0.12,0.34,-0.27,-0.2,-0.47,-0.08,-0.05
0,0.77,-0.27,0.28,0.27,0.26,-0.08,-0.05
1,0.81,-0.27,1.34,0.01,-0.1,-0.08,-0.05
0,0.83,-0.27,1.16,0.24,3,-0.08,-0.05
0,0.19,-0.27,0.66,-0.06,0.26,-0.08,-0.05
0,3,-0.27,3,0.45,1.88,-0.08,-0.05
1,0.96,-0.27,0.17,-0.18,-0.1,-0.08,-0.05
0,1.61,-0.27,3,0.21,1.52,0.58,-0.03
0,3,-0.27,3,1.53,2.07,3,3
0,3,-0.27,3,0.89,3,-0.08,-0.05
1,0.5,-0.27,1.89,-0.1,0.62,-0.08,-0.05
0,0.82,-0.27,3,-0.12,-0.1,-0.08,-0.05
1,0.18,-0.21,-0.2,-0.2,-0.65,-0.08,-0.05
1,1.57,-0.27,-0.31,3,0.26,-0.08,-0.05
1,0.76,-0.27,2.1,0.64,0.62,-0.08,-0.05
0,0.07,-0.27,0.33,0.06,1.52,-0.08,-0.05
1,1.48,-0.21,0.45,-0.04,0.26,-0.08,-0.05
0,1.18,-0.27,0.61,0.09,1.34,-0.08,-0.05
0,1.28,-0.27,2.31,-0.18,-0.47,-0.08,-0.05
0,0.13,-0.27,-0.19,0.23,2.25,-0.08,-0.05
1,-0.23,-0.21,-0.22,-0.2,-0.65,0.36,-0.04
1,-0.3,-0.21,-0.36,-0.2,-0.65,0.14,-0.04
1,0.96,-0.27,1.87,0.43,0.98,-0.08,-0.05
1,-0.11,-0.21,-0.28,0.47,-0.47,0.14,-0.03
0,3,-0.27,-0.53,0.75,0.98,-0.08,-0.05
1,0.87,-0.21,-0.13,-0.2,-0.65,-0.08,-0.05
1,-0.08,-0.27,0.38,-0.2,-0.65,-0.08,-0.05
1,0.79,-0.21,-0.19,-0.19,-0.29,-0.08,-0.05
0,3,-0.27,0.82,3,2.43,-0.08,-0.05
0,1.57,-0.27,1.03,0.48,-0.1,-0.08,-0.05
0,0.87,-0.27,1.72,1.19,0.62,0.14,-0.03
0,0.74,-0.27,2.69,0.05,-0.1,-0.08,-0.05
1,0.32,-0.21,0.01,-0.2,-0.65,0.36,0
1,0.52,-0.27,0.5,-0.04,0.8,-0.08,-0.05
1,0.42,-0.21,1.04,-0.2,-0.65,-0.08,-0.05
0,3,-0.27,1.71,2.07,3,3,3
1,-0.38,-0.05,-0.53,-0.2,-0.65,0.8,0.08
1,2.34,-0.21,2.39,-0.2,-0.65,0.36,0.04
0,1.5,-0.27,0.68,0,0.08,-0.08,-0.05
1,0.55,-0.21,0.01,-0.19,-0.47,-0.08,-0.05
1,0.4,-0.21,0.19,-0.2,-0.47,0.14,0
0,0.9,-0.27,1.29,0.43,0.44,-0.08,-0.05
0,-0.25,-0.27,-0.47,0.13,-0.29,-0.08,-0.05
1,0.51,-0.27,-0.15,-0.13,-0.47,-0.08,-0.05
1,0.79,-0.27,2.86,-0.03,0.62,-0.08,-0.05
1,1.12,-0.27,2.42,1.09,0.62,-0.08,-0.05
1,-0.64,3,-0.26,-0.2,-0.65,0.14,-0.03
0,0.05,-0.27,-0.35,0.18,0.44,-0.08,-0.05
0,3,-0.27,3,0.43,0.44,-0.08,-0.05
0,1.62,-0.27,3,0.59,0.98,-0.08,-0.05
1,0.58,3,-0.53,-0.15,-0.47,0.14,0
0,0.2,-0.21,1.1,-0.15,0.44,-0.08,-0.05
0,3,-0.27,3,0.83,1.88,-0.08,-0.05
1,-0.11,-0.21,-0.08,-0.2,-0.65,-0.08,-0.05
1,-0.56,-0.21,-0.43,-0.2,-0.65,0.14,-0.01
1,0.9,-0.16,2.07,-0.15,0.26,-0.08,-0.05
0,0.23,-0.27,1.5,-0.11,0.26,-0.08,-0.05
1,0.85,-0.21,-0.32,-0.2,-0.47,-0.08,-0.05
1,0.74,-0.21,0.02,-0.2,-0.65,-0.08,-0.05
1,-0.22,0.01,-0.53,-0.2,-0.65,-0.08,-0.05
0,1.74,-0.27,-0.53,0.16,0.26,-0.08,-0.05
0,-0.08,-0.27,-0.06,-0.19,-0.29,-0.08,-0.05
1,0.44,-0.27,-0.53,0.56,0.8,-0.08,-0.05
0,2.59,-0.27,3,0.08,0.08,-0.08,-0.05
0,0.01,-0.27,-0.05,-0.19,-0.29,-0.08,-0.05
1,0.34,-0.27,0.52,-0.07,0.26,-0.08,-0.05
0,0.24,-0.27,-0.39,0.09,1.7,-0.08,-0.05
0,0.3,-0.21,0.06,-0.14,-0.47,0.14,-0.02
1,2.27,-0.27,-0.03,1.27,3,-0.08,-0.05
0,-0.17,-0.27,0.66,-0.07,1.34,-0.08,-0.05
1,0.68,-0.21,0.08,-0.1,0.26,0.14,0.1
1,0.81,-0.21,0.12,-0.2,-0.65,0.14,0.04
0,0.36,-0.27,-0.04,-0.08,0.44,-0.08,-0.05
0,0.61,-0.27,0.04,0.32,0.26,-0.08,-0.05
0,1.2,-0.27,-0.43,0.99,-0.1,-0.08,-0.05
1,-0.38,-0.16,-0.42,-0.11,-0.29,0.36,-0.01
0,0.72,-0.27,1.44,0.44,2.61,-0.08,-0.05
0,0.87,-0.27,0.03,-0.17,-0.29,-0.08,-0.05
0,0.4,-0.27,1.64,1.14,1.16,-0.08,-0.05
1,1.21,-0.27,3,-0.16,0.08,-0.08,-0.05
1,0.03,-0.21,-0.07,-0.2,-0.47,-0.08,-0.05
1,1.14,-0.27,1.32,0.67,2.79,1.46,1.29
1,0.27,-0.27,0.28,0.06,-0.1,-0.08,-0.05
1,2.95,-0.27,3,1.19,0.98,-0.08,-0.05
1,1.4,-0.21,2,0.03,0.08,0.14,0.13
0,0.19,-0.27,-0.53,0.5,0.98,-0.08,-0.05
0,0.52,-0.27,-0.53,0.47,0.26,1.46,0.3
0,0.02,-0.27,1.05,-0.04,0.26,-0.08,-0.05
1,1.7,-0.21,0.45,-0.17,-0.1,-0.08,-0.05
1,1.58,-0.21,2.47,-0.2,-0.65,0.36,0.08
0,0.63,-0.27,2.56,0.09,3,-0.08,-0.05
1,0.45,-0.21,1.65,-0.2,-0.65,-0.08,-0.05
1,-0.13,-0.16,-0.52,-0.2,-0.65,0.14,-0.02
0,3,-0.27,-0.53,0.21,0.44,-0.08,-0.05
0,-0.08,-0.27,0.81,-0.12,-0.1,-0.08,-0.05
1,2.31,-0.27,3,-0.13,-0.1,-0.08,-0.05
1,0.33,-0.21,0.04,-0.09,-0.47,-0.08,-0.05
0,2.17,-0.27,1.12,0.71,3,-0.08,-0.05
0,2.55,-0.21,3,-0.13,-0.29,3,1.54
1,0.19,3,1.05,-0.2,-0.65,2.57,-0.02
0,0.38,-0.27,1.59,0.06,1.34,-0.08,-0.05
1,-0.03,-0.16,1.13,-0.19,-0.1,-0.08,-0.05
0,1.08,-0.27,0.07,-0.06,-0.29,-0.08,-0.05
1,0.24,0.12,1.02,-0.2,-0.65,-0.08,-0.05
1,2.2,-0.27,-0.03,0.59,1.34,-0.08,-0.05
0,2.05,-0.27,3,0.16,1.16,-0.08,-0.05
1,0.91,-0.27,3,0.34,0.26,-0.08,-0.05
0,0.96,-0.27,-0.26,0.49,0.98,-0.08,-0.05
1,0.29,-0.21,0.52,-0.2,-0.47,-0.08,-0.05
0,0.8,-0.27,2.01,-0.07,0.44,-0.08,-0.05
0,0.06,-0.27,-0.22,-0.1,0.08,-0.08,-0.05
1,-0.1,-0.21,0.1,-0.19,-0.29,0.14,0.04
0,1.73,-0.27,0.93,0.35,1.88,-0.08,-0.05
0,-0.21,-0.27,0.75,-0.2,-0.47,-0.08,-0.05
0,0.78,-0.27,-0.26,0.41,-0.1,-0.08,-0.05
0,2.11,-0.27,-0.38,0.22,1.16,-0.08,-0.05
0,0.49,-0.21,1.63,-0.2,-0.65,1.24,0.05
1,0.64,-0.27,1.29,0.13,0.62,-0.08,-0.05
0,-0.19,-0.27,0.26,-0.04,0.44,-0.08,-0.05
0,3,-0.27,-0.53,3,1.16,-0.08,-0.05
1,0.73,-0.21,0.82,-0.2,-0.47,0.14,0
1,2.27,-0.21,0.24,-0.12,0.8,0.36,0.21
0,0.97,-0.27,3,-0.11,0.26,-0.08,-0.05
1,2.87,-0.27,0.82,0.98,0.44,-0.08,-0.05
1,-0.1,-0.21,-0.14,-0.2,-0.65,0.36,-0.03
0,0.48,0.45,1.77,-0.11,-0.29,1.02,0.14
0,0.94,-0.27,1.75,0.45,0.98,-0.08,-0.05
1,0.19,-0.16,0.88,-0.2,-0.65,-0.08,-0.05
1,0.83,-0.21,0.75,-0.13,-0.29,0.14,0.06
0,-0.06,-0.27,-0.23,-0.14,0.08,-0.08,-0.05
0,1.39,-0.27,3,0.12,2.07,-0.08,-0.05
0,1.26,-0.27,0.98,-0.09,-0.1,-0.08,-0.05
